source_id,ra_deg,dec_deg,paralaxe_mas,erro_paralaxe_mas,pmra_mas_ano,pmdec_mas_ano,vel_radial_km_s,G_mag,BP_RP
2688566793341935616,323.454724,1.780569,59.2406,0.0326,-7.2305,-723.2245,-18.62,12.9916,2.9400
4503794795019024000,282.122350,10.743510,59.2345,0.0192,128.0863,-436.5376,-7.30,7.6066,1.2925
6683306151547010688,309.034655,-36.119687,59.2137,0.0241,6.2207,39.8406,17.04,10.5868,2.3950
2688566793341935360,323.454645,1.779135,59.2009,0.0322,-14.8891,-726.8954,-18.52,12.5508,2.8156
1495487688115551744,207.713235,36.738468,59.1816,0.0272,-439.4279,83.2802,-10.33,12.2262,2.8262
1372546413931606016,237.405727,34.818824,59.1351,0.1305,-667.4560,699.4250,-71.28,11.9372,2.9253
4410702581435191296,237.547523,0.958882,59.1211,0.0338,183.5152,-47.7376,-12.71,11.3539,2.5210
97334889619799168,27.850705,21.392751,59.1147,0.0404,-3.4811,-347.5345,-9.76,12.4938,2.8970
3181367767472670080,73.014966,-10.973691,59.1128,0.4950,-391.3763,-218.2237,,14.1406,3.7333
6065173805485251072,207.843304,-53.547929,59.0990,0.0275,353.0330,-415.1556,-4.66,11.7089,2.5808
3597096309389074816,183.262287,-4.545637,59.0952,0.6053,-367.9191,-33.9623,,19.8305,3.2863
2746709861572970624,359.636420,7.656947,59.0942,0.2780,82.4695,-315.3463,-8.98,10.6636,2.5351
4120562181811699200,266.878184,-18.173472,59.0774,2.4710,-34.4749,12.5608,,20.1162,1.6758
3261591090771914240,51.297080,-1.824708,59.0663,0.0578,235.8630,-868.8995,,15.9076,1.0278
2830099469122381056,343.999472,17.810566,59.0633,0.0209,24.5681,-110.0949,-32.00,9.6559,2.0723
5441169002153568512,159.883347,-38.337045,59.0475,0.0262,-280.5610,-677.9578,,14.2461,3.5756
6577933973662574080,323.593803,-43.273150,59.0205,0.0333,147.0431,-793.7512,,14.2753,3.6840
6025146733201615616,246.068386,-32.203983,59.0092,0.1238,-25.8086,-185.7834,,12.9913,3.1730
1428030622526979968,242.264592,52.944153,58.9971,0.0133,204.1640,62.0928,-19.33,9.4123,1.9654
6718894388002453120,286.717546,-37.812290,58.9860,0.0376,-187.6996,-367.0095,60.01,5.9808,0.8673
4706564427272810752,0.541358,-68.282539,58.9753,0.0174,199.0192,-239.2550,-34.37,10.0762,1.9998
5942777301034031104,250.190822,-46.001582,58.9661,0.0228,354.5077,-399.5375,14.98,11.5641,2.5128
5280944182024023552,107.215273,-67.109146,58.9613,0.0307,-224.4880,-93.8383,,15.9595,1.1480
3410478399832994688,68.656721,19.101111,58.9519,0.0325,-194.4349,-64.2303,,13.9907,3.4710
1505105593069066880,213.816510,45.013805,58.9473,0.0172,-674.4431,-224.1370,13.93,10.7309,2.4912
2276449837884804480,306.215438,74.209661,58.9406,0.0220,233.2297,634.9993,,13.6346,3.3568
5638902733763290752,128.881779,-34.012228,58.9342,0.0424,-81.7919,-425.4092,-13.18,12.8668,2.8839
4308488780772030336,291.379171,9.638733,58.9120,0.1897,80.1855,-242.8664,,15.6827,5.0809
5751680775281710720,127.845058,-10.499697,58.9095,0.0203,-593.3551,-324.7945,28.11,13.3489,3.2484
974536192658255104,110.811290,46.086355,58.9029,0.0224,-120.7688,-237.8517,-31.48,9.6918,2.0901
1668664785283445760,219.541018,64.142500,58.8778,0.1001,644.1538,-206.9577,,17.6169,4.4602
1201405126966920448,243.626507,19.104636,58.8764,0.0463,-2002.9459,363.5664,-37.69,11.7470,2.6011
6113324752547911040,205.923963,-40.041888,58.8598,0.0232,189.6654,-98.2415,,13.3727,3.2241
4105386688016878336,280.238352,-13.382593,58.8412,0.0298,-94.2870,-671.2661,-33.36,9.7722,2.1245
4697746378377916928,28.408797,-66.892010,58.8293,0.3021,392.3158,156.8367,4.02,10.6138,2.4869
560130775546153344,20.495635,76.710143,58.8125,0.0168,-34.7672,-32.7243,-22.81,6.9401,1.0205
3802665122192531712,161.347666,-1.832758,58.8040,0.1853,-507.4679,-10.4772,,17.9689,4.3546
2435125446129139712,357.634705,-9.560964,58.7979,0.0489,634.5622,-426.0251,-21.01,11.9981,2.8956
4872659466967320576,67.327290,-31.398653,58.7935,0.1420,65.8199,99.5806,,15.0281,4.1532
5116817882319879936,35.697642,-27.543678,58.7758,0.1057,-194.0976,-132.4592,,16.3019,5.0515
6349915534307041152,312.940241,-79.315480,58.7554,0.0142,708.9044,-984.0539,26.18,10.9074,2.2341
2876239130257160960,3.936857,35.266257,58.7497,0.2680,54.5139,-257.2583,,18.6425,4.1616
4247106761739962880,301.237449,3.350650,58.7460,0.0251,-102.2554,-336.5575,4.66,13.3984,3.3214
844922257281519744,174.068516,56.399996,58.7105,0.0164,165.9484,-96.7537,-16.59,13.3694,3.1419
2150504594853811456,277.582405,54.792170,58.7012,0.0254,-267.0365,287.6904,,15.4510,0.5797
5374565879145559424,169.611157,-47.365670,58.6994,0.0258,-331.3609,34.4000,,15.3654,0.7378
3080863574244739712,117.461460,-3.288959,58.6828,0.0467,-174.2569,-65.3294,,11.5510,2.9012
6446274293824799488,289.919523,-59.923175,58.6791,0.0220,-244.8119,-244.2733,12.14,12.3889,2.8368
3080863574242572032,117.460925,-3.288994,58.6577,0.0446,-139.0585,-37.4510,6.51,11.9200,2.8704
1590096093840214272,221.506111,46.555032,58.6329,0.1135,496.8796,-415.5883,13.84,13.2306,3.0453
5677606810060597248,145.646403,-19.235729,58.6305,0.0205,-475.1299,-217.6840,44.37,10.9077,2.4100
2414623952318068224,1.240463,-17.160304,58.6246,0.0492,144.7759,-8.9428,,14.5817,3.7733
5103774994355594368,46.021035,-20.380739,58.6230,0.0349,487.6677,-485.7416,28.42,11.5432,2.7447
5559265690666326016,105.988169,-43.606302,58.6192,0.0477,-105.0473,389.8331,88.81,5.3914,0.8057
5559265690666327168,105.994881,-43.609654,58.6179,0.0126,-101.7218,382.5069,88.55,6.6533,0.9645
1773497412196823680,326.034387,17.077038,58.6052,0.0205,245.3793,1.4191,-4.75,13.2800,3.1998
4101968375059565568,282.004202,-14.581943,58.5991,0.0210,-236.4453,-237.2551,-4.55,11.0192,2.4293
1773485214494929536,326.038786,17.059722,58.5848,0.0264,252.0581,3.0906,-3.77,12.2889,2.8710
2954061532478049664,102.056453,-10.428807,58.5817,0.0167,4.2408,-32.0949,-8.11,10.0686,2.1247
4851425908866023808,49.690517,-40.858156,58.5734,0.0189,171.9582,300.3694,29.86,10.9633,2.4995
5486916932205092352,107.409609,-57.060235,58.5557,0.0593,331.6362,330.6095,51.53,12.1756,2.9445
1615982823805660544,226.071188,60.385379,58.5446,0.0148,-657.3081,178.1634,-26.94,10.1180,2.1640
943770757800160384,101.907003,37.511683,58.5336,0.0436,-229.6960,-938.0328,,12.0561,-0.2953
876370076542359936,120.133009,29.207177,58.5300,0.0193,-169.9182,-1164.9324,14.79,6.7788,0.9311
439595542043685888,44.527654,50.238470,58.5259,0.0178,13.4034,314.5380,-30.24,12.0729,2.3103
6493448634054105728,343.825705,-57.219489,58.5197,0.5333,-207.7581,-247.3885,,19.3572,3.5288
1058284412796260480,177.718338,68.520921,58.5130,0.0218,23.3959,-41.0456,,15.1271,0.5813
358249819229900672,32.225052,49.447716,58.5108,0.0284,236.4287,-291.1776,-11.24,11.2732,2.6629
1209432042883668480,233.710730,18.001963,58.5047,0.0595,-205.6987,-336.3121,,13.8863,3.3585
4038724053950164096,271.599437,-36.023158,58.5030,0.0251,113.9372,12.5146,15.73,11.9266,2.7164
6242063304871870592,241.621196,-24.122605,58.4976,0.0246,-324.2757,205.9726,-29.32,13.4395,3.0572
3046640175314154624,106.300416,-10.131002,58.4939,0.0222,127.7539,71.6731,36.25,13.4295,3.2167
3957887649746830976,192.194394,24.839758,58.4858,0.0293,-334.9077,-105.5169,-9.19,6.1145,0.8701
16302463200535040,50.842271,11.686387,58.4690,0.0366,-251.1544,-147.4827,5.30,11.0980,2.5206
931573222477949696,123.546972,48.757153,58.4644,0.0282,66.7431,-253.6749,,14.9442,0.5519
2886691573123995520,92.691243,-33.770531,58.4540,0.0376,669.1164,531.6062,-23.14,15.0627,3.9782
4038724053986441856,271.599414,-36.019747,58.4296,0.0404,106.0198,8.8117,14.99,5.8054,0.7810
4757687388639045504,84.416964,-61.909968,58.4174,0.0145,133.0819,487.4410,24.29,13.2380,3.0710
6916929660661726208,313.289850,-1.552171,58.4078,0.0603,399.8505,-215.8445,-42.88,13.9701,3.3760
4258787045551023104,282.277881,-3.254904,58.3582,0.0314,269.3708,-10.8981,-50.03,12.6952,3.0415
1974606167761195904,326.736150,46.635039,58.3486,0.0168,278.7459,-5.6004,-5.97,12.0801,2.8485
2407340615496379008,352.102362,-15.924967,58.3457,0.0271,-12.3035,34.1673,13.38,12.7538,2.9361
6196627086360009600,202.672040,-20.653322,58.3365,0.1135,299.3148,-513.3419,40.22,11.1695,2.7490
1139252071109797760,119.059271,80.265940,58.2919,0.0196,-476.1594,89.3296,-7.88,6.3770,0.8904
1070382098718626176,151.985817,69.246137,58.2460,0.0159,-909.0286,24.4402,2.48,12.9873,2.8304
4117290138348536064,265.857008,-21.683392,58.2437,0.1484,-97.2526,-44.6140,10.36,4.7305,0.6340
2460983348274381696,27.955434,-10.805867,58.2409,0.0273,568.6178,-539.3835,-10.34,10.8630,2.2670
1835184416885112960,301.071670,26.745198,58.2354,2.0760,11.7770,-11.2283,,20.3232,2.5778
3390818582171735040,82.358435,15.578717,58.2325,0.0211,-80.5388,-113.0544,-4.06,13.2606,2.9787
333010327952701696,32.842803,39.920420,58.2306,0.0265,1028.6780,-500.4154,,14.4053,0.4857
4203373961699119616,282.019073,-9.475052,58.2236,2.1684,-3.6499,5.2875,,19.4694,2.5756
3390818582171734656,82.362187,15.576720,58.1993,0.0216,-83.5683,-127.9789,-5.64,9.8242,1.9944
418363560198079616,9.826095,55.135911,58.1915,0.0211,-360.7777,-234.3085,-31.06,12.8806,2.7612
619440661833351040,147.209078,15.646815,58.1846,0.0261,-19.7713,228.8610,-1.58,12.0333,2.5879
1715791060537076608,212.059863,80.594859,58.1479,0.0185,212.4809,-543.6530,7.04,9.5264,2.0665
6281432246412503424,221.070955,-20.332461,58.1427,0.1227,-2908.6342,-1960.9160,,16.6273,5.2056
2920124904228150144,100.917817,-26.412852,58.1412,0.0174,-322.6694,-330.9023,29.98,11.6912,2.6335
434690036555954304,47.375688,45.731308,58.1231,0.5901,-426.4773,-394.8280,,9.2917,2.2295
4046709875578636672,278.842013,-31.396681,58.0782,0.0480,28.5323,-380.0026,-10.50,12.5032,3.0442
3987041475434695936,159.037394,19.390150,58.0605,0.0609,228.8593,-381.9295,,15.0780,4.0915
1453180404823190912,213.485778,30.217965,58.0586,0.0228,-398.1175,175.1140,-16.51,7.6762,1.2868
3428298528382128000,88.258014,25.128040,58.0551,0.0304,86.5173,-171.0491,75.69,11.2438,2.5112
4046709772499428608,278.839862,-31.395681,58.0486,0.0342,23.6254,-383.0912,-6.39,11.6024,2.8251
43335880716390784,55.969750,16.670623,58.0361,0.0183,157.8549,-316.1987,34.10,9.2181,1.8790
6674554829263069440,309.340414,-46.731279,58.0317,0.0169,-4.0146,-12.3235,3.78,13.0587,2.8233
43335537119385216,55.939255,16.665890,58.0276,0.0291,156.2769,-310.1116,33.86,9.9251,2.1324
1917144384415057536,349.350362,38.209661,58.0198,0.2013,-218.9849,-422.5057,-5.60,10.4183,2.4273
6890153425787729152,316.065043,-10.628355,58.0183,0.2653,594.6309,-295.3117,,18.7512,3.9539
5169649072437050496,50.446961,-6.673605,57.9934,0.0221,323.4637,-47.6037,26.23,10.3625,2.2976
1327542647092300288,248.865043,35.015360,57.9923,0.1133,139.4390,-143.5913,1.84,11.5974,2.8704
3576327737332306688,186.216054,-12.644092,57.9715,0.1233,-304.7245,-189.1955,,17.0878,4.6551
5418335478542731136,149.156339,-42.576750,57.9458,0.0241,346.8378,-531.8438,-3.78,14.1972,3.3624
3382815271394515072,100.316464,23.956486,57.9451,0.0233,205.7761,-276.6041,-44.59,7.7434,1.2621
4418203587193988480,228.456414,-1.353626,57.9205,0.0300,-1270.3905,-503.6711,-69.63,6.3889,0.9376
1501656395023984640,205.029961,43.778563,57.9166,0.0922,-1083.8719,304.4889,-41.04,11.4657,2.7450
5621702867205993088,133.367191,-39.411486,57.9107,0.0198,-379.3116,-23.5140,-2.26,11.2131,2.4850
3293154736711966976,72.197158,10.050394,57.8956,0.3969,-58.9781,-82.4971,10.35,10.9180,2.6095
5274724279107404544,120.628218,-66.021521,57.8659,0.0167,-158.1102,-130.7121,45.15,6.9340,1.0486
5274724279106403968,120.630203,-66.026430,57.8522,0.0165,-152.1044,-114.9608,45.51,11.8964,2.6991
6056881391901174528,193.800807,-59.473139,57.8421,0.0359,24.5761,-386.8115,,14.8378,3.9225
3080857458209146368,117.424880,-3.343018,57.8273,0.1521,-161.9040,-55.7096,5.46,11.8027,2.8276
6747926786376161536,295.965699,-32.402973,57.8265,0.0206,-24.4570,-415.5139,26.64,10.6816,2.3514
4879015915487168384,69.236915,-29.056920,57.8259,0.0187,514.4796,176.0059,37.46,12.4400,2.7093
518201792978856960,27.965500,64.434118,57.8249,0.0161,237.4414,-193.6069,-13.22,10.4087,2.3404
6469383588698276480,306.903634,-54.882223,57.8202,0.0262,-258.0528,200.5467,42.65,11.5465,2.6191
4190813690536580608,301.400119,-10.948816,57.8150,0.0626,1063.4157,-81.5929,,16.6691,1.2799
3865002247461685248,164.127179,7.388130,57.8024,0.0200,-256.9916,-77.4097,5.32,7.1133,1.0950
1604901876901703168,215.763328,51.776005,57.8018,0.0591,362.7205,192.9741,,15.8667,4.6235
518201792978858880,27.965393,64.430367,57.7992,0.0160,224.8062,-201.5752,,13.9474,0.2711
3612684120096472192,209.565845,-12.049543,57.7938,0.0354,-337.7883,42.7860,-44.39,12.8750,3.0700
2176116580055936512,319.733782,54.212315,57.7643,0.0216,-85.4501,193.1926,,12.3932,-0.1406
3210711671234654848,82.465430,-3.443790,57.7607,0.0234,-298.4869,-473.2296,21.37,10.9458,2.4774
5819260642586368896,243.271727,-70.154788,57.6781,0.0201,-226.3791,-571.5952,-17.34,12.2775,2.9408
5642693123990628480,132.542204,-28.367734,57.6583,0.0191,25.1952,66.4836,11.90,12.3619,2.7248
4077001760212546432,277.290514,-24.941734,57.6468,1.2058,-39.0002,16.4089,,18.9803,1.2740
4525711600783788160,279.382955,20.510399,57.6430,0.0296,86.3120,-287.4552,-83.56,14.6149,3.7639
4912580642524184960,25.623392,-53.741300,57.6409,0.0453,166.0405,-105.4958,27.64,5.3831,0.7105
4745373133284418816,40.641791,-50.799318,57.6131,0.0383,333.7156,219.4233,16.94,5.2563,0.7264
4276632394156013440,276.022286,1.686759,57.6011,0.0227,150.4382,-238.4567,-75.37,10.8619,2.3376
6885342955043185664,316.794922,-13.924162,57.5974,0.0299,357.2203,-19.0881,-32.26,9.5018,1.6916
2453195851012123904,26.781624,-14.411599,57.5931,0.0313,-85.9931,146.4127,1.43,11.9825,2.6438
1683677624423753472,181.735328,70.130423,57.5817,0.0241,229.2157,36.5319,,10.8916,2.8450
2052469973468984192,293.415641,39.524965,57.5745,0.0675,225.1010,-421.3262,-5.44,10.6906,2.3547
1212774313804554752,227.520098,19.355624,57.5739,0.0335,5.8247,-452.2133,14.73,12.0217,2.8484
2177877452238559104,321.857998,55.888682,57.5470,0.0599,308.5240,264.0245,,16.2895,4.8653
5235273458327588224,168.966002,-67.526881,57.5319,0.0692,534.5485,-226.8682,,16.3850,4.9068
6885342959337741184,316.795008,-13.923150,57.5240,0.0209,382.9694,-50.6931,-33.16,6.9462,1.0420
5733429157137237760,131.870369,-15.544604,57.5106,0.2051,132.9713,-200.1682,,18.3544,4.6079
1683677624423753600,181.739291,70.131256,57.4973,0.0217,223.3585,64.6666,-19.04,12.9695,3.0008
151650076838458112,69.202168,27.131536,57.4873,0.0471,232.1700,-147.4809,40.18,7.7457,1.3841
5989102478619519616,235.296347,-44.662390,57.4759,0.1312,-169.1057,-266.3915,-3.96,4.5205,0.5715
151650935831913216,69.188203,27.163652,57.4718,0.0415,227.4793,-148.3995,,15.6109,0.8984
5013816835621197440,19.314707,-35.716661,57.4612,0.0195,92.1326,-172.7739,43.13,10.3280,2.2886
4912898156569562624,26.623504,-53.659515,57.4584,0.0486,162.0781,-104.4362,28.15,12.5608,3.1056
3381727613874753536,103.827592,25.375803,57.4559,0.0907,-37.5950,24.2337,-15.01,5.6028,0.7730
4096465765991472384,275.455308,-17.912854,57.3810,2.7659,-8.8828,4.0371,,20.0358,1.2102
4774420478143249536,72.904111,-58.317534,57.3620,0.0430,-171.7232,-692.2309,,15.6988,4.4228
4202659377841518720,285.811069,-9.535831,57.3561,0.0276,-35.0519,-84.2289,36.34,11.7415,2.6075
2115454019586473600,274.129443,45.559353,57.3415,0.0111,-13.0584,337.3567,-38.54,9.5163,1.9660
327930412432710784,34.766192,35.353267,57.3276,0.0398,670.5316,-427.4116,-28.73,11.3890,2.6114
287949592667076864,85.094759,64.283863,57.3068,0.1293,-324.1074,-105.2446,,17.3156,4.6591
2766234439302571904,1.837238,12.504845,57.2770,0.0585,355.0270,-232.2995,,16.2572,1.0153
6797171060323993728,305.105705,-30.454500,57.2729,0.0211,-71.9990,-96.7523,,13.5969,0.0979
6437366909611503104,276.582196,-65.797421,57.2722,0.0220,-12.1559,-619.3792,20.37,13.6308,3.2923
4819591920506512768,81.125953,-38.969907,57.2706,0.0149,43.1589,-57.2757,32.18,8.5394,1.5642
3654496279558010624,215.814680,1.239441,57.2706,0.0375,223.5314,-478.2749,-19.21,6.0930,0.8237
6600863910701061632,339.716040,-32.275854,57.2697,0.0213,113.6287,-36.2562,2.49,12.1009,2.7024
6322245224682035456,228.931400,-7.423828,57.2414,0.0522,-166.3536,-252.1082,,12.2772,2.8449
4690736923033593728,18.271306,-70.843763,57.2365,0.0239,-74.1782,8.0563,,13.8090,3.3131
4899957905439568256,1.582079,-65.842974,57.2316,0.0348,197.3873,-549.3192,2.16,11.1082,2.4498
4620448786799883136,43.437288,-79.986644,57.2108,0.0378,77.2420,84.2326,,15.0508,3.9867
2246581329639103872,304.385833,66.855012,57.2041,0.0208,468.6837,297.5890,-4.58,5.7696,0.7715
5745027080665197696,142.221481,-7.374232,57.1821,0.0206,-160.2472,-714.2589,8.51,11.0418,2.4261
1808403096750183168,304.686471,15.845915,57.1790,0.0189,174.2356,-59.4519,-13.19,10.7676,2.3698
5745027011945719808,142.231393,-7.373126,57.1770,0.0183,-166.4882,-712.6287,7.73,13.4740,3.1255
2460900300786503296,28.463444,-10.538363,57.1726,0.0362,618.2171,-271.4652,16.11,13.7537,3.3522
4115142276679903360,260.253364,-21.112820,57.1682,0.0345,237.8221,-192.8085,,9.3917,1.4477
5099657838705246464,49.200451,-21.423299,57.1572,0.0195,257.2455,137.2371,27.04,10.0897,2.2830
6322245323464909440,228.931442,-7.423666,57.1438,0.1228,-141.3526,-278.3356,,12.2695,2.8465
150510158159630848,65.747092,25.986214,57.1374,0.0274,34.4523,-244.5691,-19.36,12.6961,2.9642
3699797150759489792,185.106619,0.583448,57.1263,0.0760,54.1855,-27.1333,,9.4146,2.0223
4007861690179758464,180.571322,28.587066,57.1228,0.5349,-787.3459,-47.7421,29.66,11.7810,2.5129
1323427759184545536,240.260031,33.300079,57.1076,0.0508,-198.2783,-772.2453,17.88,5.2328,0.7990
4439625337884136064,246.985999,7.304267,57.0866,0.0234,-248.7970,-264.6608,-36.42,8.3395,1.5137
1941011930001137280,358.735707,50.604161,57.0839,0.0219,53.6676,10.1798,-14.50,11.5437,2.5907
4115142207982341504,260.252826,-21.113837,57.0820,0.1851,265.5428,-202.5843,-8.73,4.2910,0.5443
2660358032257156736,352.196708,5.247213,57.0620,0.0251,-398.2458,-266.7438,,13.0624,0.0303
4708990018643008896,14.305598,-64.255849,57.0504,0.0178,350.8540,180.3745,15.24,11.1955,2.6196
3639794778302745088,214.790881,-7.306679,57.0439,0.0262,-1118.0263,-758.5789,50.70,12.3200,2.5153
5424690587034891264,143.353408,-43.893247,57.0418,0.0395,-190.6697,162.1413,,15.3908,4.1375
3652910405833716864,216.983384,-0.371758,57.0330,0.0320,-363.1652,52.5444,,12.5022,3.1102
6359521108406068992,282.211463,-82.246249,57.0314,0.0442,-50.5289,-272.6951,,15.5807,4.5594
5479255432103480320,105.714490,-61.043877,57.0239,0.1966,520.1329,597.1737,,14.1052,4.2690
1056860923195191936,179.458748,66.561930,57.0201,0.0206,109.3322,-67.7322,-11.73,13.3953,3.1910
854769861377131520,157.929551,57.116631,57.0100,0.0137,-67.1637,172.7789,-4.60,9.0025,1.7350
5590736084278574464,109.529702,-35.039131,57.0097,0.0568,-166.3559,6.2472,,14.5094,4.1039
3652910371473481344,216.982037,-0.375130,57.0067,0.0317,-361.1521,41.6986,-11.72,12.4584,3.0949
4350216075969473408,241.082956,-6.283294,57.0004,0.0315,-71.6986,-866.8620,,13.7916,3.3748
3536327366875661056,167.472178,-24.249418,57.0001,0.0287,44.1173,100.5989,,13.4267,3.2478
3270590765246119168,56.990320,2.785930,56.9870,0.0244,-394.4096,-425.0760,8.61,10.2342,2.0669
5424690587034982144,143.358131,-43.892733,56.9773,0.0397,-196.6871,165.1798,,15.3356,4.1542
3794437034301022720,177.981053,-1.526327,56.9768,0.0319,142.6644,-159.6558,-14.77,13.8638,3.3344
4634528720388462592,4.063775,-79.851430,56.9644,0.0192,434.1049,-56.3393,-6.07,6.4087,0.9242
1521686782461765888,191.245455,39.279534,56.9588,0.0323,-359.6987,139.0162,80.49,5.8030,0.7564
6704729998176610176,282.173471,-46.785134,56.9423,0.0249,215.4838,135.8577,24.32,11.1602,2.4969
6187271616797377152,195.585426,-26.788000,56.9407,0.1946,-157.1329,-199.6683,-17.56,7.8673,1.5193
4843073709303881728,59.151946,-41.343157,56.9352,0.0140,61.1662,92.7135,25.74,8.3764,1.5063
2929062902976882304,106.846437,-21.458520,56.9336,0.0173,195.1476,-210.1317,,10.1505,2.2822
3574445407785255296,182.183462,-11.564004,56.9271,0.0392,247.8573,-329.2360,55.31,14.4225,3.6327
3022439786949104256,86.790368,-5.205626,56.9269,0.0176,532.0528,-554.2028,-58.06,13.0794,2.9943
6704729998176610560,282.173896,-46.784568,56.8982,0.0260,179.8292,123.8293,24.91,11.2680,2.5295
5222018879990530304,133.766799,-71.594383,56.8934,0.0123,-209.7723,511.9374,36.98,13.0886,2.8566
765038614353808768,167.204159,39.919477,56.8700,0.0296,-317.0559,-159.3862,8.41,14.1185,3.4561
1871118140493076224,312.278823,37.471228,56.8646,0.0192,162.1213,148.1423,,13.0358,-0.1230
3732539683617410816,199.192301,9.425005,56.8577,0.1224,-335.4729,191.0377,-27.25,5.0398,0.7595
4634528720387797120,4.062898,-79.850333,56.8529,0.0992,416.7511,-51.1261,,14.5276,1.2718
4937200425857908992,28.994283,-51.607570,56.8508,0.1628,680.1098,294.3179,,3.4718,1.1125
4978671015158662528,5.332194,-45.750043,56.8480,0.0191,70.0476,-815.3264,1.81,9.6328,1.9766
207033680124098048,76.393434,46.799539,56.8442,0.5983,-116.4647,-180.1966,,15.8985,4.6561
1319404886656966016,243.791857,31.860059,56.8302,0.0150,-5.8399,-750.0699,17.44,13.4682,3.1798
5686163724944033792,148.173530,-15.604420,56.8207,0.0215,-118.9338,-134.0899,-11.65,12.1728,2.7192
3502592975744957824,192.721517,-21.355248,56.7877,0.1876,449.8122,-331.4216,,15.3458,4.7049
6160315989731008768,189.341388,-32.012118,56.7793,0.1752,229.4608,-436.4469,22.16,13.3578,3.1404
1776179945695834368,331.595926,17.372810,56.7625,0.0322,361.9138,84.1080,-35.74,11.8301,2.7433
3083867749248355328,119.491279,-0.813502,56.7428,0.0417,-154.3975,30.4819,-5.76,11.3198,2.4319
1076941716370493696,159.234722,71.180915,56.7252,0.0463,-1857.3434,-463.5080,,16.6120,1.2272
3845829101135351296,140.242851,3.363404,56.7252,0.0243,314.6071,-1136.5370,8.94,12.1035,2.6572
6013647666939138688,232.344885,-35.872261,56.7172,0.9454,2.6575,2.0141,,17.3027,1.3541
2171727299589482112,323.713025,51.538503,56.7154,0.0327,458.9052,313.1644,-14.35,10.7246,2.4431
4220379661283166720,300.710801,-5.365117,56.6964,1.3678,-111.4421,-116.4427,,20.5638,3.1520
2692455319291894400,319.114786,2.580766,56.6907,0.0217,247.3563,-39.7630,,10.8612,2.4804
3531296963739811200,169.282308,-27.813870,56.6859,0.0144,204.8352,-76.1226,-20.70,9.1086,1.7915
1388684770725399296,229.168483,39.179837,56.6819,0.0386,-202.8772,-61.5492,,14.6608,4.1349
1041395708035677312,132.127365,61.149775,56.6687,0.0171,403.6390,-411.6366,-32.11,13.6422,3.0683
579379032258351488,138.891851,4.368086,56.6678,0.9493,-113.1801,21.2777,,20.4093,3.3521
4072260704719970944,282.587478,-26.923737,56.6602,0.0180,-140.5225,-23.1861,22.06,9.0508,1.7807
1751865311194729344,312.214496,11.455291,56.6460,0.0234,437.9048,-61.3241,-40.32,12.4108,2.5732
3352091927220152320,99.025678,11.613741,56.6428,0.0302,-205.3950,-852.1147,61.76,12.7965,2.9575
3083867749248355456,119.490069,-0.814377,56.6412,0.0254,-157.1424,7.5795,-4.62,7.7376,1.2525
2919383519853573504,103.071148,-26.386852,56.6275,0.0155,-1.1553,102.1085,12.25,9.9649,2.1941
4070486986336992384,267.513830,-22.131661,56.6214,2.4218,-17.6391,5.2340,,20.2861,2.4684
6069775296000876416,202.603400,-52.046141,56.6185,0.0314,-565.8591,-366.8335,-19.00,11.9071,2.6381
646076953786745472,142.290978,25.968043,56.5933,0.0364,-1048.2211,-270.1443,71.51,14.3900,3.6294
907066684548911872,121.700880,36.759035,56.5917,0.0282,-150.6825,-389.3740,5.21,11.7386,2.6126
2683714304930755712,331.695278,3.416317,56.5892,0.0307,470.9517,-319.8547,-38.49,12.2803,2.8250
4187836934609063552,293.034841,-11.332501,56.5871,0.0276,235.5899,22.7180,-48.96,12.5324,2.8679
4187837450005193088,293.028997,-11.274861,56.5657,0.0227,234.5874,18.1557,-49.03,7.2655,1.1076
6567609525117256576,331.666678,-44.971350,56.5609,0.1381,-458.4097,-583.5064,24.26,12.9111,3.0481
4852870701505115904,50.897269,-40.076223,56.5570,0.0270,63.9855,35.1747,12.13,6.7038,1.0048
4914733005253271040,18.321366,-54.486624,56.5533,0.0206,382.4522,123.6122,15.27,12.6354,3.0234
6026895540811552512,253.908892,-32.069156,56.5381,0.0171,94.9153,-327.3716,-18.52,8.9439,1.7610
4866978844438656768,72.467908,-35.108137,56.5374,0.0144,-25.9985,-114.0067,21.90,7.2544,1.0909
3557461767066965248,164.162513,-15.883546,56.5105,0.0223,79.7124,-452.7480,-17.63,10.7384,2.4541
6311012064136913920,220.440991,-14.455631,56.5005,0.0315,-145.6891,-182.1753,-32.50,14.3569,3.5272
5956746565858482176,269.308853,-41.993081,56.4951,0.0176,-68.9585,-370.3257,23.66,10.4045,2.1831
4852870701504645504,50.898069,-40.076604,56.4831,0.0543,76.5747,-25.6184,,10.1898,1.9515
1327654969076730880,249.254896,35.593526,56.4746,0.0312,-196.4791,-508.2365,-4.70,14.6691,3.7604
3136232952593850496,112.871928,2.819035,56.4434,0.0631,-218.5369,4.2158,,14.8182,3.8264
6637017330494491648,283.708367,-57.079694,56.4336,0.1269,-468.8471,-323.3902,,15.9393,4.6326
6891134705556330880,322.516126,-12.511222,56.4265,0.0236,1019.7961,-259.5975,-84.69,8.5402,1.6064
5602408602804816768,117.813984,-25.511307,56.4165,0.1186,-879.3142,146.2586,,17.9250,4.8526
5586511451367569408,111.471394,-37.284212,56.4115,2.3584,15.7067,2.6817,,20.5420,2.1163
